id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
cmr-0108,Cameroun,cameroun,challenge,Quelle affirmation est exacte a propos de l'oignon au Cameroun ?,"En resume, la SEMRY exploite les perimetres de Yagoua et Maga","En resume, elle est notamment cultivee autour de Tibati et du Mbam","En resume, elle est cultivee autour du Moungo et du Fako","En resume, la region de Maroua en est un bassin reconnu",D,300,30,Pour l'oignon : la region de Maroua en est un bassin reconnu.,"cameroun,economie,agriculture"
cmr-0109,Cameroun,cameroun,moyen,Dans quelle partie du Cameroun le palmier a huile est-il ou est-elle principalement cultive(e) ?,Le Littoral et le Sud-Ouest,Le Sud et l'Est,Le Centre,L'Adamaoua,A,200,25,Pour le palmier a huile : il alimente l'industrie de l'huile de palme.,"cameroun,economie,agriculture"
cmr-0110,Cameroun,cameroun,moyen,Dans quel domaine Ni John Fru Ndi s'est-il ou s'est-elle illustre(e) ?,Le football,L'athletisme,La musique,La politique,D,200,25,Ni John Fru Ndi est connu(e) pour avoir fonde le Social Democratic Front a Bamenda en 1990.,"cameroun,personnalites"
cmr-0111,Cameroun,cameroun,facile,Quelle organisation reunit les pays d'Afrique ?,L'OTAN,L'Union africaine,L'ASEAN,L'Union europeenne,B,100,20,Le Cameroun est membre de l'Union africaine.,"cameroun,culture-generale"
cmr-0112,Cameroun,cameroun,challenge,Quel produit forestier non ligneux est tres commercialise dans le Sud du Cameroun ?,L'okok (gnetum),Le ble,Le coton,Le riz,A,300,30,L'okok est recolte et exporte dans la sous-region.,"cameroun,divers"
cmr-0113,Cameroun,cameroun,moyen,Quel festival de cinema se tient chaque annee a Yaounde ?,Le Ngondo,Le FEMUA,Ecrans Noirs,Le FESPACO,C,200,25,Ecrans Noirs valorise le cinema africain.,"cameroun,divers"
cmr-0114,Cameroun,cameroun,facile,"Dans le langage populaire camerounais, que designe un bendskin ?",De l'argent,"L'intimidation, le fait de faire peur",Un moto-taxi,"Un ami, un frere (langage de la rue)",C,100,20,Un bendskin : un moto-taxi.,"cameroun,culture,expressions"
cmr-0115,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Mayo-Danay ?,Yagoua,Bangangte,Bafia,Sangmelima,A,300,30,"Yagoua est le chef-lieu du Mayo-Danay, dans la region : Extreme-Nord.","cameroun,geographie,departements"
cmr-0116,Cameroun,cameroun,challenge,Quelle ile camerounaise est situee face a Douala ?,L'ile de Manoka,L'ile de Goree,L'ile de Sao Tome,L'ile de Bioko,A,300,30,Manoka appartient a la region du Littoral.,"cameroun,geographie"
cmr-0117,Cameroun,cameroun,challenge,Quelle personnalite camerounaise est connue pour avoir ecrit Temps de chien ?,Francoise Ellong,Patrice Nganang,Salatiel,Lady Ponce,B,300,30,Il s'agit de Patrice Nganang.,"cameroun,personnalites"
cmr-0118,Cameroun,cameroun,challenge,Combien de senateurs compte le Senat camerounais ?,60,120,180,100,D,300,30,70 senateurs sont elus et 30 nommes par le president.,"cameroun,institutions,symboles"
cmr-0119,Cameroun,cameroun,facile,Le Cameroun partage-t-il une frontiere terrestre avec le Congo ?,Oui,"Non, il en est separe par un autre pays","Non, ce pays n'existe pas en Afrique","Non, il en est separe par un ocean",A,100,20,Le Congo est bien un voisin du Cameroun (au sud-est).,"cameroun,geographie,frontieres"
cmr-0120,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Bamoun sont-ils principalement etablis ?,L'Est,L'Extreme-Nord,Le Sud,L'Ouest,D,200,25,Les Bamoun vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0121,Cameroun,cameroun,moyen,Quelle entreprise camerounaise correspond a cette description : la societe nationale qui gere les interets petroliers de l'Etat ?,la SNH,la SEMC,le PAD,MTN Cameroon,A,200,25,Il s'agit de la SNH.,"cameroun,economie,entreprises"
cmr-0122,Cameroun,cameroun,challenge,Dans quel domaine Charles Atangana s'est-il ou s'est-elle illustre(e) ?,La politique,La lutte contre la colonisation,La litterature,La mode,A,300,30,Charles Atangana est connu(e) pour avoir ete un chef superieur ewondo influent a l'epoque coloniale.,"cameroun,personnalites"
cmr-0123,Cameroun,cameroun,moyen,Dans quel secteur d'activite intervient Guinness Cameroun ?,Les boissons,La banque,L'electricite,Le transport aerien,A,200,25,Guinness Cameroun est un brasseur installe a Douala.,"cameroun,economie,entreprises"
cmr-0124,Cameroun,cameroun,facile,Quel type d'entreprise est une boutique de quartier au Cameroun ?,Une tres petite entreprise,Une compagnie aerienne,Une multinationale,Une banque centrale,A,100,20,Les boutiques de quartier sont des TPE.,"cameroun,culture-generale"
cmr-0125,Cameroun,cameroun,challenge,Quel est l'ingredient principal utilise pour preparer le nkondre de chevre ?,le poulet et la banane plantain,les feuilles d'eru et le waterleaf,le pain garni de spaghetti et d'omelette,la chevre et la banane plantain,D,300,30,Le nkondre de chevre se prepare avec la chevre et la banane plantain.,"cameroun,gastronomie"
cmr-0126,Cameroun,cameroun,challenge,Quel projet gazier a permis au Cameroun d'exporter du gaz naturel liquefie ?,Le projet solaire de Maroua,Le projet de GNL flottant de Kribi,Le pipeline Tchad-Cameroun uniquement,Le barrage de Memve'ele,B,300,30,Une unite flottante de liquefaction opere au large de Kribi.,"cameroun,economie"
cmr-0127,Cameroun,cameroun,moyen,"Dans le langage populaire camerounais, que designe la sissia ?","L'intimidation, le fait de faire peur",Ce qui est de mauvaise qualite ou bricole,Un petit contrat ou un revenu d'appoint,"Un ami proche, un complice",A,200,25,"La sissia : l'intimidation, le fait de faire peur.","cameroun,culture,expressions"
cmr-0128,Cameroun,cameroun,facile,Quelle entreprise camerounaise transforme le cacao en chocolat et confiseries ?,CAMRAIL,ENEO,CAMPOST,Chococam,D,100,20,Chococam produit notamment le chocolat Mambo.,"cameroun,culture-generale"
cmr-0129,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Muyuka ?,Ouest,Centre,Sud,Sud-Ouest,D,200,25,Muyuka est situee dans la region : Sud-Ouest.,"cameroun,geographie,villes"
cmr-0130,Cameroun,cameroun,moyen,Quelle entreprise camerounaise correspond a cette description : la raffinerie nationale installee a Limbe ?,Afriland First Bank,MTN Cameroon,les Brasseries du Cameroun,la SONARA,D,200,25,Il s'agit de la SONARA.,"cameroun,economie,entreprises"
cmr-0131,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Bertoua ?,Sud-Ouest,Sud,Nord-Ouest,Est,D,200,25,Bertoua est situee dans la region : Est.,"cameroun,geographie,villes"
cmr-0132,Cameroun,cameroun,facile,Quelle ville est le chef-lieu de la region du Sud ?,Ebolowa,Ambam,Kribi,Sangmelima,A,100,20,Ebolowa est le chef-lieu de la region du Sud.,"cameroun,culture-generale"
cmr-0133,Cameroun,cameroun,moyen,Quelle ville du Sud-Ouest est connue pour ses plages de sable noir volcanique ?,Kribi,Douala,Campo,Limbe,D,200,25,Le sable noir de Limbe vient des coulees du mont Cameroun.,"cameroun,geographie"
cmr-0134,Cameroun,cameroun,facile,Quel est le plus haut sommet visible depuis Buea ?,L'Everest,Le mont Cameroun,Le Kilimandjaro,Le mont Blanc,B,100,20,Buea est situee au pied du mont Cameroun.,"cameroun,culture-generale"
cmr-0135,Cameroun,cameroun,challenge,Quel festival culturel camerounais est dedie aux arts et cultures du Grand Nord a Maroua ?,Le Ngondo,Le FEMUA,Le FESTAM,Le Nguon,C,300,30,Le Festival des Arts de Maroua valorise les cultures septentrionales.,"cameroun,culture"
cmr-0136,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Limbe ?,Centre,Littoral,Sud-Ouest,Adamaoua,C,200,25,Limbe est situee dans la region : Sud-Ouest.,"cameroun,geographie,villes"
cmr-0137,Cameroun,cameroun,moyen,Dans quel domaine Charlotte Dipanda s'est-il ou s'est-elle illustre(e) ?,La mode,La musique,Le cinema,La technologie,B,200,25,Charlotte Dipanda est connu(e) pour chanter en douala et melanger sonorites traditionnelles et modernes.,"cameroun,personnalites"
cmr-0138,Cameroun,cameroun,facile,Quelle personnalite camerounaise est connue pour avoir ete le premier president de la Republique du Cameroun ?,Rene Philombe,Vincent Aboubakar,Ahmadou Ahidjo,Roger Milla,C,100,20,Il s'agit de Ahmadou Ahidjo.,"cameroun,personnalites"
cmr-0139,Cameroun,cameroun,facile,Quelle saison correspond aux fortes pluies dans le sud du Cameroun ?,L'hiver enneige,L'ete sec mediterraneen,La saison des pluies,La periode de mousson asiatique,C,100,20,Le sud connait deux saisons de pluies.,"cameroun,culture-generale"
cmr-0140,Cameroun,cameroun,moyen,Quelle affirmation est exacte a propos du mais au Cameroun ?,"En resume, il pousse sur les hautes terres","En resume, il est une cereale de base des hautes terres","En resume, la region de Maroua en est un bassin reconnu","En resume, ce sont les cereales de base en zone sahelienne",B,200,25,Pour le mais : il est une cereale de base des hautes terres.,"cameroun,economie,agriculture"
cmr-0141,Cameroun,cameroun,challenge,Quel fleuve marque une partie de la frontiere entre le Cameroun et la Guinee equatoriale ?,La Benoue,Le Ntem,Le Logone,Le Nyong,B,300,30,Le Ntem borde le sud du pays.,"cameroun,geographie"
cmr-0142,Cameroun,cameroun,challenge,Sous quel pseudonyme Mongo Beti a-t-il publie Ville cruelle ?,Eza Boto,Nganang,Philombe,Oyono Mbia,A,300,30,Mongo Beti a signe Ville cruelle sous le nom d'Eza Boto.,"cameroun,personnalites,sport,culture"
cmr-0143,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour etre un groupe camerounais connu pour Elle est belle ?,Rudolf Douala Manga Bell,Jean-Marie Teno,Ben Decca,X-Maleya,D,200,25,Il s'agit de X-Maleya.,"cameroun,personnalites"
cmr-0144,Cameroun,cameroun,moyen,Combien de departements compte le Cameroun ?,47,58,62,72,B,200,25,Les 10 regions du Cameroun regroupent 58 departements.,"cameroun,geographie,regions"
cmr-0145,Cameroun,cameroun,moyen,Le departement du Nyong-et-Kelle appartient a quelle region ?,Sud-Ouest,Centre,Ouest,Nord-Ouest,B,200,25,Le Nyong-et-Kelle se situe dans la region : Centre.,"cameroun,geographie,departements"
cmr-0146,Cameroun,cameroun,challenge,Quel est l'ingredient principal utilise pour preparer le sanga ?,les graines de courge (pistaches),le mais frais et les feuilles de manioc,le mais et les haricots,la seve du palmier,B,300,30,Le sanga se prepare avec le mais frais et les feuilles de manioc.,"cameroun,gastronomie"
cmr-0147,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour avoir ecrit Une vie de boy et Le Vieux Negre et la medaille ?,Jean-Marie Teno,Ferdinand Oyono,Ernest Ouandie,Rigobert Song,B,200,25,Il s'agit de Ferdinand Oyono.,"cameroun,personnalites"
cmr-0148,Cameroun,cameroun,moyen,Dans quel secteur d'activite intervient la SODECOTON ?,La distribution et la quincaillerie,Le ciment,Les boissons,Le coton,D,200,25,La SODECOTON est la societe de developpement du coton dans le Nord.,"cameroun,economie,entreprises"
cmr-0149,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Fang sont-ils principalement etablis ?,Le Sud,L'Est,Le Littoral,Le Sud-Ouest,A,200,25,Les Fang vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0150,Cameroun,cameroun,moyen,Quelle grande ecole camerounaise forme les ingenieurs a Yaounde ?,L'Ecole Nationale Superieure Polytechnique,L'ENAM,L'IRIC,L'ESSEC,A,200,25,L'ENSP forme les ingenieurs a Yaounde.,"cameroun,culture"
cmr-0151,Cameroun,cameroun,facile,De quelle region du Cameroun les beignets haricots bouillie est-il originaire ou le plus consomme ?,L'Extreme-Nord,Le Littoral,Le Centre,L'Ouest,C,100,20,Les beignets haricots bouillie est surtout associe a cette region.,"cameroun,gastronomie"
cmr-0152,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour avoir joue a Arsenal et au FC Barcelone ?,K-Tino,Alexandre Song,Leonora Miano,Mongo Beti,B,200,25,Il s'agit de Alexandre Song.,"cameroun,personnalites"
cmr-0153,Cameroun,cameroun,moyen,Le departement du Koupe-Manengouba appartient a quelle region ?,Sud-Ouest,Ouest,Extreme-Nord,Littoral,A,200,25,Le Koupe-Manengouba se situe dans la region : Sud-Ouest.,"cameroun,geographie,departements"
cmr-0154,Cameroun,cameroun,moyen,A quels Jeux olympiques les Lions Indomptables ont-ils remporte la medaille d'or ?,Sydney 2000,Atlanta 1996,Pekin 2008,Athenes 2004,A,200,25,Le Cameroun a battu l'Espagne en finale a Sydney.,"cameroun,personnalites,sport,culture"
cmr-0155,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Bamboutos ?,Wum,Mbouda,Mamfe,Yaounde,B,300,30,"Mbouda est le chef-lieu du Bamboutos, dans la region : Ouest.","cameroun,geographie,departements"
cmr-0156,Cameroun,cameroun,facile,La ville de Bertoua est le chef-lieu de quelle region du Cameroun ?,Sud-Ouest,Est,Nord,Nord-Ouest,B,100,20,Bertoua est le chef-lieu de la region : Est.,"cameroun,geographie,regions"
cmr-0157,Cameroun,cameroun,facile,Dans quel secteur d'activite intervient CAMRAIL ?,La banque,Le textile,Le transport aerien,Le transport ferroviaire,D,100,20,CAMRAIL est l'exploitant du reseau ferre camerounais.,"cameroun,economie,entreprises"
cmr-0158,Cameroun,cameroun,challenge,Dans quel secteur d'activite intervient Tradex ?,Les boissons,Les eaux minerales,La distribution de carburants,La banque,C,300,30,Tradex est un distributeur de produits petroliers.,"cameroun,economie,entreprises"
cmr-0159,Cameroun,cameroun,moyen,"Dans le langage populaire camerounais, que designe le gombo ?","Un ami, un pote","La nourriture, le fait de manger",Un vehicule de transport en commun surcharge,Un petit contrat ou un revenu d'appoint,D,200,25,Le gombo : un petit contrat ou un revenu d'appoint.,"cameroun,culture,expressions"
cmr-0160,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour avoir dirige l'UPC dans le combat pour l'independance ?,Nicolas Nkoulou,Grace Decca,Jovi,Ruben Um Nyobe,D,200,25,Il s'agit de Ruben Um Nyobe.,"cameroun,personnalites"
cmr-0161,Cameroun,cameroun,facile,Dans quel domaine Ahmadou Ahidjo s'est-il ou s'est-elle illustre(e) ?,L'athletisme,La lutte contre la colonisation,La litterature,La politique,D,100,20,Ahmadou Ahidjo est connu(e) pour avoir ete le premier president de la Republique du Cameroun.,"cameroun,personnalites"
cmr-0162,Cameroun,cameroun,challenge,Quelle entreprise camerounaise correspond a cette description : l'industrie cotonniere textile du Cameroun ?,la CICAM,la SABC,le PAK,la SNH,A,300,30,Il s'agit de la CICAM.,"cameroun,economie,entreprises"
cmr-0163,Cameroun,cameroun,moyen,Que designe la marque camerounaise Malta Guinness ?,Un service de mobile money,Une pate a tartiner,Une biere,Une boisson maltee sans alcool,D,200,25,Malta Guinness : elle est produite par Guinness Cameroun.,"cameroun,marques"
cmr-0164,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Douala sont-ils principalement etablis ?,Le Centre,L'Ouest,Le Sud-Ouest,Le Littoral,D,200,25,Les Douala vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0165,Cameroun,cameroun,moyen,Dans quel domaine K-Tino s'est-il ou s'est-elle illustre(e) ?,La musique,La litterature,La technologie,Le football,A,200,25,"K-Tino est connu(e) pour etre surnommee la femme du peuple, figure du bikutsi.","cameroun,personnalites"
cmr-0166,Cameroun,cameroun,facile,Quelle chaine de television publique diffuse au Cameroun ?,La CRTV,L'ORTB,La RTI,La RTS,A,100,20,Cameroon Radio Television est le media public national.,"cameroun,culture"
cmr-0167,Cameroun,cameroun,challenge,Dans quel domaine Achille Emana s'est-il ou s'est-elle illustre(e) ?,La litterature,La technologie,Le football,L'athletisme,C,300,30,Achille Emana est connu(e) pour avoir brille au Toulouse FC et au Betis Seville.,"cameroun,personnalites"
cmr-0168,Cameroun,cameroun,moyen,De quelle region du Cameroun le njama njama est-il originaire ou le plus consomme ?,L'Ouest,Le Nord-Ouest,L'Adamaoua,Le Littoral,B,200,25,Le njama njama est surtout associe a cette region.,"cameroun,gastronomie"
cmr-0169,Cameroun,cameroun,moyen,De quelle ville camerounaise le club de football Bamboutos FC est-il originaire ?,Mbouda,Ngoumou,Dschang,Yaounde,A,200,25,"Bamboutos FC est base a Mbouda, dans la region : L'Ouest.","cameroun,sport"
cmr-0170,Cameroun,cameroun,facile,Quel examen sanctionne la fin du cycle secondaire francophone au Cameroun ?,Le CAP uniquement,Le GCE A Level uniquement,Le brevet des colleges,Le baccalaureat,D,100,20,Le sous-systeme francophone delivre le baccalaureat.,"cameroun,culture"
cmr-0171,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Edea ?,Littoral,Adamaoua,Nord-Ouest,Ouest,A,200,25,Edea est situee dans la region : Littoral.,"cameroun,geographie,villes"
cmr-0172,Cameroun,cameroun,challenge,Sur quel fleuve se trouve le barrage de Song Loulou ?,Le Ntem,La Sanaga,Le Logone,Le Nyong,B,300,30,Song Loulou est l'un des principaux barrages hydroelectriques du pays.,"cameroun,geographie"
cmr-0173,Cameroun,cameroun,facile,Quelle personnalite camerounaise est connue pour avoir marque quatre buts a la Coupe du monde 1990 avec sa danse au poteau de corner ?,Roger Milla,Mr Leo,Petit-Pays,Ernest Ouandie,A,100,20,Il s'agit de Roger Milla.,"cameroun,personnalites"
cmr-0174,Cameroun,cameroun,challenge,Quel projet de zone industrielle a ete developpe autour du port de Kribi ?,La zone industrialo-portuaire de Kribi,La zone industrielle de Bertoua,Le technopole de Maroua,La zone franche de Waza,A,300,30,Kribi combine port en eau profonde et zone industrielle.,"cameroun,economie"
cmr-0175,Cameroun,cameroun,challenge,Dans quel domaine Patrice Nganang s'est-il ou s'est-elle illustre(e) ?,La litterature,La technologie,La mode,La lutte contre la colonisation,A,300,30,Patrice Nganang est connu(e) pour avoir ecrit Temps de chien.,"cameroun,personnalites"
