id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
mix-0092,Challenge Mixte,mixte,challenge,"Dans le langage populaire camerounais, que designe faire le wandah ?",La prison,"S'etonner, etre surpris",Un taxi ou vehicule de transport non officiel,Payer ou glisser discretement de l'argent,B,300,30,"Faire le wandah : s'etonner, etre surpris.","mixte,cameroun,culture,expressions"
mix-0093,Challenge Mixte,mixte,challenge,Pour quelle contribution Jack Kilby est-il ou est-elle connu(e) ?,la telegraphie sans fil,la premiere automobile a moteur a essence,le circuit integre,"ELIZA, l'un des premiers agents conversationnels",C,300,30,Jack Kilby est associe(e) a le circuit integre.,"mixte,innovation,histoire"
mix-0094,Challenge Mixte,mixte,moyen,A quoi sert le Cardiopad invente par Arthur Zang ?,A traduire les langues locales,A realiser des examens cardiaques a distance,A recharger les telephones,A purifier l'eau,B,200,25,Le Cardiopad permet des electrocardiogrammes en zone rurale.,"mixte,cameroun,personnalites,sport,culture"
mix-0095,Challenge Mixte,mixte,challenge,Comment appelle-t-on ceci : La capacite d'une activite a grandir sans que les couts augmentent proportionnellement ?,la scalabilite,l'amortissement,une campagne publicitaire,la transmission,A,300,30,Il s'agit de la scalabilite.,"mixte,entrepreneuriat,glossaire"
mix-0096,Challenge Mixte,mixte,facile,Une entreprise realise 150 000 FCFA de chiffre d'affaires et supporte 95 000 FCFA de charges. Quel est son benefice ?,95 000 FCFA,245 000 FCFA,27 500 FCFA,55 000 FCFA,D,100,20,Benefice = CA - charges = 150 000 FCFA - 95 000 FCFA = 55 000 FCFA.,"mixte,entrepreneuriat,calcul,resultat"
mix-0097,Challenge Mixte,mixte,moyen,"En entrepreneuriat, que designe un objectif SMART ?",L'espace physique ou l'entreprise recoit ses clients,"La demarche qui consiste a analyser les clients, la concurrence et l'environnement","Un objectif specifique, mesurable, atteignable, realiste et temporel",L'estimation chiffree des recettes et depenses a venir,C,200,25,"Un objectif SMART : un objectif specifique, mesurable, atteignable, realiste et temporel.","mixte,entrepreneuriat,glossaire"
mix-0098,Challenge Mixte,mixte,facile,Que designe la marque camerounaise Supermont ?,Une eau minerale,Un service de mobile money,Une biere,Un service de telecommunication,A,100,20,Supermont : elle est embouteillee au Cameroun.,"mixte,cameroun,marques"
mix-0099,Challenge Mixte,mixte,facile,Comment appelle-t-on ceci : Une entreprise qui propose une offre similaire aux memes clients ?,un concurrent,un devis,un partenariat,un GIE,A,100,20,Il s'agit d'un concurrent.,"mixte,entrepreneuriat,glossaire"
mix-0100,Challenge Mixte,mixte,challenge,Quel est le principal benefice de cette demarche : detecter une transaction bancaire anormale ?,Communiquer a grande echelle a faible cout,Limiter les pertes financieres,Decider a partir de chiffres reels,Gagner du temps et limiter les erreurs,B,300,30,Le gain principal : limiter les pertes financieres.,"mixte,innovation,usages"
mix-0101,Challenge Mixte,mixte,moyen,"Comment appelle-t-on ceci : La periode, generalement de douze mois, couverte par les comptes annuels ?",le prix de revient,une licence,un actionnaire,un exercice comptable,D,200,25,Il s'agit d'un exercice comptable.,"mixte,entrepreneuriat,glossaire"
mix-0102,Challenge Mixte,mixte,moyen,Quelle est la principale ressource miniere exportee par le Cameroun ?,Le diamant uniquement,Le petrole brut,L'or uniquement,Le charbon,B,200,25,Le petrole reste la premiere ressource d'exportation en valeur.,"mixte,cameroun,economie"
mix-0103,Challenge Mixte,mixte,challenge,"Dans le monde numerique, que designe un pixel de suivi ?",Une monnaie numerique fonctionnant sans banque centrale,Un procede qui authentifie un signataire sur un document numerique,Un programme qui dialogue automatiquement avec les utilisateurs,Un petit element qui mesure le comportement des visiteurs d'un site,D,300,30,Un pixel de suivi : un petit element qui mesure le comportement des visiteurs d'un site.,"mixte,innovation,glossaire"
mix-0104,Challenge Mixte,mixte,challenge,Quelle entreprise camerounaise correspond a cette description : un grand groupe de distribution camerounais ?,la CNPS,Fokou,CAMRAIL,la SEMC,B,300,30,Il s'agit de Fokou.,"mixte,cameroun,economie,entreprises"
mix-0105,Challenge Mixte,mixte,moyen,Quel terme correspond a cette definition : Une tentative de vol d'informations en se faisant passer pour un organisme de confiance ?,le phishing,le wifi,un logiciel de caisse,la numerisation,A,200,25,Il s'agit du phishing.,"mixte,innovation,glossaire"
mix-0106,Challenge Mixte,mixte,facile,Comment appelle-t-on ceci : Le cout du credit exprime en pourcentage du montant emprunte ?,un taux d'interet,un plan B,un incoterm,un expert-comptable,A,100,20,Il s'agit d'un taux d'interet.,"mixte,entrepreneuriat,glossaire"
mix-0107,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : Un outil de suivi qui reunit les indicateurs essentiels ?,un tableau de bord,un concurrent,l'export,l'internationalisation,A,200,25,Il s'agit d'un tableau de bord.,"mixte,entrepreneuriat,glossaire"
mix-0108,Challenge Mixte,mixte,facile,Vous avez une idee de service mais aucun budget. Quelle premiere etape est la plus raisonnable ?,Louer un immeuble entier,Tester l'idee a petite echelle avec les moyens disponibles,Emprunter 10 millions de FCFA immediatement,Recruter dix salaries,B,100,20,Le test a petite echelle limite le risque financier.,"mixte,entrepreneuriat,mise-en-situation"
mix-0109,Challenge Mixte,mixte,facile,"Dans le monde numerique, que designe la reconnaissance vocale ?",Un ordinateur qui fournit des services ou des donnees a d'autres appareils,L'ensemble des personnes touchees par un contenu numerique,Un programme installe sur un telephone pour rendre un service,La transformation automatique de la parole en texte,D,100,20,La reconnaissance vocale : la transformation automatique de la parole en texte.,"mixte,innovation,glossaire"
mix-0110,Challenge Mixte,mixte,facile,Quel avantage le mobile money apporte-t-il a un commercant de quartier ?,Eviter de servir les clients,Encaisser sans especes et garder une trace de ses ventes,Garantir un benefice,Supprimer ses fournisseurs,B,100,20,Il securise et trace les encaissements.,"mixte,innovation,afrique"
mix-0111,Challenge Mixte,mixte,moyen,A quoi sert principalement un outil d'analyse d'audience ?,Envoyer et recevoir des courriers numeriques,Detecter et neutraliser les logiciels malveillants,Mesurer la frequentation d'un site web,Editer et suivre les factures clients,C,200,25,Un outil d'analyse d'audience sert a : mesurer la frequentation d'un site web.,"mixte,innovation,outils"
mix-0112,Challenge Mixte,mixte,moyen,Quel terme correspond a cette definition : L'accord libre et informe donne avant l'utilisation de ses donnees ?,une sauvegarde,un partage,le consentement,un profil en ligne,C,200,25,Il s'agit du consentement.,"mixte,innovation,glossaire"
mix-0113,Challenge Mixte,mixte,moyen,Le departement du Lekie appartient a quelle region ?,Centre,Nord-Ouest,Adamaoua,Sud-Ouest,A,200,25,Le Lekie se situe dans la region : Centre.,"mixte,cameroun,geographie,departements"
mix-0114,Challenge Mixte,mixte,challenge,Qu'appelle-t-on le saut technologique en Afrique ?,L'obligation d'utiliser d'anciennes machines,Le refus des technologies,L'interdiction d'importer,Le fait d'adopter directement une technologie recente sans passer par les etapes intermediaires,D,300,30,Exemple : passer du cash au mobile money sans generaliser le cheque.,"mixte,innovation,comprehension"
mix-0115,Challenge Mixte,mixte,facile,Comment appelle-t-on ceci : Un element favorable de l'environnement que l'entreprise peut saisir ?,une opportunite,une marque,l'inbound marketing,un prototype,A,100,20,Il s'agit d'une opportunite.,"mixte,entrepreneuriat,glossaire"
mix-0116,Challenge Mixte,mixte,facile,Quelle entreprise camerounaise correspond a cette description : la compagnie aerienne nationale ?,Camair-Co,Chococam,ENEO,MTN Cameroon,A,100,20,Il s'agit de Camair-Co.,"mixte,cameroun,economie,entreprises"
mix-0117,Challenge Mixte,mixte,challenge,"En entrepreneuriat, que designe un associe dormant ?",Ce que l'entreprise possede,L'operation par laquelle une entreprise obtient des capitaux d'investisseurs,Une strategie de prix bas visant a conquerir vite une large clientele,Un associe qui apporte des fonds sans participer a la gestion,D,300,30,Un associe dormant : un associe qui apporte des fonds sans participer a la gestion.,"mixte,entrepreneuriat,glossaire"
mix-0118,Challenge Mixte,mixte,moyen,Que faut-il verifier avant de baisser ses prix pour repondre a un concurrent ?,Que le concurrent est d'accord,Que les clients ne s'en apercoivent pas,Que le local est assez grand,Que la marge restante permet toujours de couvrir les charges,D,200,25,"Une baisse de prix se calcule, elle ne s'improvise pas.","mixte,entrepreneuriat,marketing"
mix-0119,Challenge Mixte,mixte,challenge,Le chiffre d'affaires est passe de 250 000 FCFA a 300 000 FCFA en un an. Quel est le taux de croissance ?,16.7 %,40 %,20 %,10 %,C,300,30,Croissance = (nouveau - ancien) / ancien x 100 = 20 %.,"mixte,entrepreneuriat,calcul,indicateurs"
mix-0120,Challenge Mixte,mixte,facile,Quel terme correspond a cette definition : Un outil qui detecte et corrige les fautes dans un texte ?,un mode hors ligne,un correcteur automatique,une version beta,un logiciel libre,B,100,20,Il s'agit d'un correcteur automatique.,"mixte,innovation,glossaire"
mix-0121,Challenge Mixte,mixte,moyen,Dans quel domaine Richard Bona s'est-il ou s'est-elle illustre(e) ?,La musique,La litterature,La lutte contre la colonisation,Les affaires et l'entrepreneuriat,A,200,25,Richard Bona est connu(e) pour etre un bassiste et chanteur de jazz reconnu mondialement.,"mixte,cameroun,personnalites"
mix-0122,Challenge Mixte,mixte,facile,La ville de Yaounde est le chef-lieu de quelle region du Cameroun ?,Nord-Ouest,Centre,Sud-Ouest,Est,B,100,20,Yaounde est le chef-lieu de la region : Centre.,"mixte,cameroun,geographie,regions"
mix-0123,Challenge Mixte,mixte,challenge,Combien d'Etats membres compte la CEMAC ?,Six,Quinze,Quatre,Huit,A,300,30,"Cameroun, Congo, Gabon, Guinee equatoriale, RCA et Tchad.","mixte,cameroun,institutions,symboles"
mix-0124,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : Le sous-ensemble de personnes interrogees pour representer une population ?,un logo,une facture,un echantillon,un persona,C,200,25,Il s'agit d'un echantillon.,"mixte,entrepreneuriat,glossaire"
mix-0125,Challenge Mixte,mixte,moyen,Une petite entreprise veut accepter des paiements depuis l'etranger. Quelle solution numerique est la plus adaptee ?,Une newsletter ou une liste de diffusion,Un systeme de detection automatique de fraude,Une solution de paiement en ligne,Un code QR imprime sur l'etiquette,C,200,25,"Pour accepter des paiements depuis l'etranger, une solution de paiement en ligne est la reponse la plus directe.","mixte,innovation,usages"
mix-0126,Challenge Mixte,mixte,moyen,Un vendeur achete des articles a 250 FCFA l'unite et les revend a 400 FCFA. Il en vend 300 dans le mois. Quelle est sa marge totale ?,195 000 FCFA,75 000 FCFA,150 FCFA,45 000 FCFA,D,200,25,Marge totale = (400 FCFA - 250 FCFA) x 300 = 45 000 FCFA.,"mixte,entrepreneuriat,calcul,marge"
mix-0127,Challenge Mixte,mixte,facile,Comment appelle-t-on ceci : L'espace physique ou l'entreprise recoit ses clients ?,la gestion du temps,un entrepreneur,un local commercial,un MVP,C,100,20,Il s'agit d'un local commercial.,"mixte,entrepreneuriat,glossaire"
mix-0128,Challenge Mixte,mixte,facile,Quel outil numerique permet de : Enregistrer les ventes et editer les tickets ?,un logiciel de presentation,un logiciel de caisse,un logiciel de comptabilite,un antivirus,B,100,20,Il s'agit d'un logiciel de caisse.,"mixte,innovation,outils"
mix-0129,Challenge Mixte,mixte,moyen,Combien de departements compte la region : Sud ?,8,2,7,4,D,200,25,La region : Sud compte 4 departements.,"mixte,cameroun,geographie,regions"
mix-0130,Challenge Mixte,mixte,facile,Quelle precaution prendre avec une reponse fournie par une IA ?,Les considerer comme des faits certains,Les publier telles quelles,Verifier les informations importantes avant des utiliser,Les transmettre sans lecture,C,100,20,La verification humaine reste indispensable.,"mixte,innovation,comprehension"
mix-0131,Challenge Mixte,mixte,facile,Quel est le principal benefice de cette demarche : connaitre l'avis des clients apres un achat ?,Produire rapidement un brouillon a corriger ensuite,Echanger sans frais de deplacement,Corriger les points de blocage du tunnel de vente,Ameliorer l'offre grace aux retours,D,100,20,Le gain principal : ameliorer l'offre grace aux retours.,"mixte,innovation,usages"
mix-0132,Challenge Mixte,mixte,moyen,Quel service correspond a cette activite : Le transfert d'argent mobile a bas cout ?,Wave,Yoco,M-Pesa,Yassir,A,200,25,Wave correspond a cette activite.,"mixte,innovation,afrique"
mix-0133,Challenge Mixte,mixte,moyen,Un client vous demande un delai de paiement de 90 jours alors que vous payez vos fournisseurs comptant. Quel est le risque ?,Une amelioration immediate de votre image,Un manque de tresorerie pour financer votre activite,Une reduction de vos impots,Une hausse automatique de vos benefices,B,200,25,Le decalage entre encaissements et decaissements cree un besoin de financement.,"mixte,entrepreneuriat,mise-en-situation"
mix-0134,Challenge Mixte,mixte,facile,Comment appelle-t-on ceci : Une personne qui detient des parts dans une societe ?,un cout variable,un associe,un commissaire aux comptes,un plan de croissance,B,100,20,Il s'agit d'un associe.,"mixte,entrepreneuriat,glossaire"
mix-0135,Challenge Mixte,mixte,moyen,"Dans le monde numerique, que designe l'usurpation d'identite ?",Le fait de se faire passer pour quelqu'un d'autre,La surveillance organisee des evolutions techniques d'un secteur,Une technologie qui permet a une machine d'accomplir des taches demandant habituellement de l'intelligence humaine,Un modele ou des particuliers partagent biens et services via des plateformes,A,200,25,L'usurpation d'identite : le fait de se faire passer pour quelqu'un d'autre.,"mixte,innovation,glossaire"
mix-0136,Challenge Mixte,mixte,facile,Quelle est la mission principale d'un graphiste numerique ?,Creer les visuels et l'identite graphique,Assembler et retoucher des sequences video,Exploiter les donnees pour aider a decider,Definir les priorites d'un produit numerique au nom des utilisateurs,A,100,20,Un graphiste numerique : creer les visuels et l'identite graphique.,"mixte,innovation,metiers"
mix-0137,Challenge Mixte,mixte,moyen,Quel terme correspond a cette definition : Le document expliquant comment un service traite les donnees personnelles ?,un mot de passe,une politique de confidentialite,la e-reputation,le deepfake,B,200,25,Il s'agit d'une politique de confidentialite.,"mixte,innovation,glossaire"
mix-0138,Challenge Mixte,mixte,moyen,Que designe la marque camerounaise Beaufort ?,Un service de telecommunication,Une biere,Un chocolat a tartiner,Un service de mobile money,B,200,25,Beaufort : elle appartient au portefeuille des Brasseries du Cameroun.,"mixte,cameroun,marques"
mix-0139,Challenge Mixte,mixte,moyen,Quelle personnalite camerounaise est connue pour etre un gardien international passe par l'Ajax et l'Inter Milan ?,Ruben Um Nyobe,Bernard Nanga,Andre Onana,Tala Andre Marie,C,200,25,Il s'agit de Andre Onana.,"mixte,cameroun,personnalites"
