id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
inn-0086,Innovation & IA,innovation-ia,moyen,A quel besoin repond principalement cette solution : L'authentification a deux facteurs ?,Verifier l'identite d'un utilisateur avant un paiement,Recommander des produits complementaires a un acheteur en ligne,Organiser une reunion avec un partenaire base a l'etranger,Reduire le temps d'attente au guichet,A,200,25,L'authentification a deux facteurs sert notamment a verifier l'identite d'un utilisateur avant un paiement.,"innovation,usages"
inn-0087,Innovation & IA,innovation-ia,moyen,A quelle categorie d'outils appartient un CRM ?,L'intelligence artificielle,La mesure,La gestion,La numerisation,C,200,25,Un CRM appartient a cette categorie : la gestion.,"innovation,outils"
inn-0088,Innovation & IA,innovation-ia,facile,Une PME veut se lancer dans le numerique mais dispose d'un tres petit budget. Par quoi commencer ?,Par un outil gratuit ou peu couteux qui resout son probleme le plus urgent,Par l'achat d'un logiciel sur mesure a plusieurs millions,Par le recrutement d'une equipe informatique complete,Par la construction d'un centre de donnees,A,100,20,"On commence par le besoin le plus douloureux, avec un outil simple.","innovation,mise-en-situation"
inn-0089,Innovation & IA,innovation-ia,challenge,Quel service correspond a cette activite : L'intelligence artificielle appliquee aux entreprises ?,Paystack,InstaDeep,Kiro'o Games,Gifted Mom,B,300,30,InstaDeep correspond a cette activite.,"innovation,afrique"
inn-0090,Innovation & IA,innovation-ia,facile,Quelle langue est un atout pour un entrepreneur numerique camerounais sur le marche africain ?,Le latin,Le grec ancien,Le bilinguisme francais-anglais,Le japonais,C,100,20,Le bilinguisme ouvre les marches francophones et anglophones.,"innovation,afrique"
inn-0091,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : La demande enregistree d'un utilisateur aupres du support ?,un test utilisateur,un ticket d'assistance,l'authentification a deux facteurs,un reseau social,B,200,25,Il s'agit d'un ticket d'assistance.,"innovation,glossaire"
inn-0092,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un portefeuille electronique ?",Un compte numerique qui stocke de l'argent pour payer en ligne ou par telephone,Une machine programmable capable d'executer des taches physiques,La rediffusion d'un contenu vers son propre reseau,Un service en ligne qui met en relation plusieurs types d'utilisateurs,A,200,25,Un portefeuille electronique : un compte numerique qui stocke de l'argent pour payer en ligne ou par telephone.,"innovation,glossaire"
inn-0093,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Le controle par une personne des decisions proposees par une machine ?,une version beta,la supervision humaine,une place de marche en ligne,l'agriculture de precision,B,200,25,Il s'agit de la supervision humaine.,"innovation,glossaire"
inn-0094,Innovation & IA,innovation-ia,facile,De quel pays Orange Money est-il ou est-elle originaire ?,la Tunisie,le Senegal,le Kenya,le Cameroun,D,100,20,Orange Money vient de ce pays : le Cameroun.,"innovation,afrique"
inn-0095,Innovation & IA,innovation-ia,challenge,Quelle est l'activite principale de Twiga Foods ?,Le suivi de la sante maternelle par mobile,Le transfert d'argent par telephone,La teleconsultation medicale,La distribution de produits agricoles,D,300,30,Twiga Foods : la distribution de produits agricoles (le Kenya).,"innovation,afrique"
inn-0096,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un prestataire informatique ?","Une periode ou le service est accessible sans payer, pour le tester",Un appareil du quotidien relie a internet pour transmettre des informations,L'examen des outils et pratiques numeriques d'une organisation,Une entreprise externe chargee de realiser ou maintenir un service numerique,D,200,25,Un prestataire informatique : une entreprise externe chargee de realiser ou maintenir un service numerique.,"innovation,glossaire"
inn-0097,Innovation & IA,innovation-ia,facile,Qui est a l'origine de cette avancee : la vaccination moderne et la pasteurisation ?,Verone Mankou,Louis Pasteur,Alan Turing,Geoffrey Hinton,B,100,20,Il s'agit de Louis Pasteur.,"innovation,histoire"
inn-0098,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un message d'information envoye regulierement a une liste d'abonnes ?,une newsletter,l'automatisation,un taux de disponibilite,le numerique responsable,A,100,20,Il s'agit d'une newsletter.,"innovation,glossaire"
inn-0099,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un message non sollicite envoye en masse ?,un pixel de suivi,le spam,l'intelligence artificielle,une feuille de route produit,B,100,20,Il s'agit du spam.,"innovation,glossaire"
inn-0100,Innovation & IA,innovation-ia,facile,A quoi sert principalement un antivirus ?,Detecter et neutraliser les logiciels malveillants,Traduire rapidement un texte d'une langue a une autre,Echanger des messages en temps reel,"Obtenir de l'aide pour rediger, resumer ou expliquer",A,100,20,Un antivirus sert a : detecter et neutraliser les logiciels malveillants.,"innovation,outils"
inn-0101,Innovation & IA,innovation-ia,challenge,"Dans le monde numerique, que designe le traitement du langage naturel ?",Un site qui met en relation de nombreux vendeurs et acheteurs,L'identification d'une personne par une caracteristique physique unique,La capacite d'un systeme a analyser et produire du langage humain,Un appareil qui lit automatiquement l'identifiant d'un produit,C,300,30,Le traitement du langage naturel : la capacite d'un systeme a analyser et produire du langage humain.,"innovation,glossaire"
inn-0102,Innovation & IA,innovation-ia,facile,Quel professionnel du numerique a pour mission de : Assembler et retoucher des sequences video ?,un gestionnaire de bases de donnees,un monteur video,un analyste de donnees,un product owner,B,100,20,Il s'agit d'un monteur video.,"innovation,metiers"
inn-0103,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un brevet d'invention ?",Un titre qui protege une invention technique pendant une duree limitee,L'accord libre et informe donne avant l'utilisation de ses donnees,La quantite de donnees pouvant transiter par une connexion en un temps donne,Le stockage et le traitement de donnees sur des serveurs accessibles par internet,A,200,25,Un brevet d'invention : un titre qui protege une invention technique pendant une duree limitee.,"innovation,glossaire"
inn-0104,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : La protection des informations personnelles dans les usages en ligne ?,un service de livraison connecte,une base de donnees,une audience en ligne,la vie privee numerique,D,100,20,Il s'agit de la vie privee numerique.,"innovation,glossaire"
inn-0105,Innovation & IA,innovation-ia,facile,Quel est le principal benefice de cette demarche : gerer les plannings d'une equipe dispersee ?,Coordonner sans reunions inutiles,Servir la diaspora et les clients internationaux,Eviter les versions multiples et les pertes,Corriger les points de blocage du tunnel de vente,A,100,20,Le gain principal : coordonner sans reunions inutiles.,"innovation,usages"
inn-0106,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe la 4G ?",L'espace personnel cree pour acceder a un service en ligne,"Un carre imprime qui, une fois scanne, ouvre un lien ou une information",La transformation de donnees en un format illisible sans la cle appropriee,Une norme de reseau mobile permettant un acces rapide a internet,D,100,20,La 4G : une norme de reseau mobile permettant un acces rapide a internet.,"innovation,glossaire"
inn-0107,Innovation & IA,innovation-ia,moyen,Quelle situation justifie cette bonne pratique : Refuser l'autorisation inutile ?,Une application demande l'acces a tous vos contacts sans raison,Votre telephone professionnel n'a aucun code de verrouillage,Un inconnu vous appelle en se disant technicien et demande un code recu par SMS,Un employe part de l'entreprise en gardant ses acces informatiques,A,200,25,Cette pratique repond au cas suivant : une application demande l'acces a tous vos contacts sans raison.,"innovation,cybersecurite"
inn-0108,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe une story ?",Une publication ephemere qui disparait apres un temps limite,Une nouvelle version qui corrige ou ameliore un logiciel,Un contenu video ou audio truque de facon realiste par intelligence artificielle,Un service permettant d'envoyer et de recevoir de l'argent depuis un telephone,A,100,20,Une story : une publication ephemere qui disparait apres un temps limite.,"innovation,glossaire"
inn-0109,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : L'ensemble des techniques qui ameliorent la visibilite d'un site dans les recherches ?,un temps de reponse,une carte numerique,le referencement,l'hebergement web,C,200,25,Il s'agit du referencement.,"innovation,glossaire"
inn-0110,Innovation & IA,innovation-ia,moyen,Que risque une entreprise qui saisit des donnees confidentielles de clients dans un outil en ligne inconnu ?,Une fuite de donnees et une perte de confiance,Un gain de temps sans risque,Une meilleure securite,Une exoneration de responsabilite,A,200,25,La confidentialite des donnees clients engage l'entreprise.,"innovation,comprehension"
inn-0111,Innovation & IA,innovation-ia,challenge,"Dans le monde numerique, que designe un tunnel de conversion ?",Une suite d'instructions permettant de resoudre un probleme ou d'accomplir une tache,Un programme malveillant qui se propage et endommage un systeme,L'adaptation d'un service aux preferences de chaque utilisateur,Le parcours qui mene un visiteur en ligne jusqu'a l'achat,D,300,30,Un tunnel de conversion : le parcours qui mene un visiteur en ligne jusqu'a l'achat.,"innovation,glossaire"
inn-0112,Innovation & IA,innovation-ia,moyen,A quoi sert principalement un outil de gestion de stock ?,Editer et suivre les factures clients,Suivre les entrees et sorties de marchandises,Envoyer et recevoir des courriers numeriques,Chiffrer la connexion pour proteger les echanges en ligne,B,200,25,Un outil de gestion de stock sert a : suivre les entrees et sorties de marchandises.,"innovation,outils"
inn-0113,Innovation & IA,innovation-ia,facile,Pour quelle contribution Alexander Graham Bell est-il ou est-elle connu(e) ?,le telephone,la telegraphie sans fil,la penicilline,les premiers ordinateurs Apple,A,100,20,Alexander Graham Bell est associe(e) a le telephone.,"innovation,histoire"
inn-0114,Innovation & IA,innovation-ia,facile,A quoi sert principalement un logiciel de presentation ?,"Obtenir de l'aide pour rediger, resumer ou expliquer",Suivre l'avancement du travail d'une equipe,Creer des diaporamas pour presenter un projet,Coordonner les rendez-vous d'une equipe,C,100,20,Un logiciel de presentation sert a : creer des diaporamas pour presenter un projet.,"innovation,outils"
inn-0115,Innovation & IA,innovation-ia,challenge,A quoi sert principalement un VPN ?,Enregistrer les ventes et editer les tickets,Chiffrer la connexion pour proteger les echanges en ligne,Construire un site ou une application sans programmer,Coordonner les rendez-vous d'une equipe,B,300,30,Un VPN sert a : chiffrer la connexion pour proteger les echanges en ligne.,"innovation,outils"
